SubjectID,Gender,Age,BlockType,BlockNumber,TrialNumber,Stimulus,IsTarget,Response,RT,Correct,VAS_Baseline,VAS_PostBlock,Timestamp
0144,M,25,0,1,1,L,0,RIGHT,1.00851073791273,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,2,N,0,RIGHT,1.17916272499133,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,3,H,0,RIGHT,0.520959571003914,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,4,T,0,RIGHT,0.560448045958765,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,5,F,0,RIGHT,0.736046942998655,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,6,S,0,RIGHT,0.764845288009383,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,7,F,0,RIGHT,0.965714358026162,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,8,Q,1,LEFT,1.29172640095931,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,9,P,0,RIGHT,0.790624127024785,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,10,T,0,RIGHT,0.881003441056237,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,11,C,0,RIGHT,0.863333049928769,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,12,X,0,RIGHT,0.768782778992318,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,13,Q,1,LEFT,0.757835058961064,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,14,M,0,RIGHT,0.447459127055481,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,15,L,0,RIGHT,0.444010794977657,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,16,Q,1,LEFT,0.77726140501909,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,17,Q,1,LEFT,0.687178147956729,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,18,M,0,RIGHT,1.51984949992038,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,19,M,0,RIGHT,2.43371725198813,1,15,22,2025-11-26 01:46:01
0144,M,25,0,1,20,V,0,RIGHT,0.778317663935013,1,15,22,2025-11-26 01:46:01
0144,M,25,1,2,1,K,0,RIGHT,1.0098130130209,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,2,X,0,RIGHT,1.28863743401598,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,3,V,0,RIGHT,0.824134469032288,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,4,V,1,LEFT,2.04435611900408,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,5,Q,0,RIGHT,0.809069731039926,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,6,P,0,RIGHT,1.06302037602291,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,7,F,0,LEFT,1.06892616208643,0,15,29,2025-11-26 01:47:10
0144,M,25,1,2,8,J,0,RIGHT,0.479051023954526,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,9,M,0,RIGHT,0.550440490944311,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,10,M,1,LEFT,0.961638114997186,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,11,W,0,RIGHT,0.790758074028417,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,12,F,0,RIGHT,1.26784535497427,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,13,H,0,RIGHT,1.08065701404121,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,14,F,0,RIGHT,0.667045725043863,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,15,H,0,RIGHT,0.537683827104047,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,16,M,0,RIGHT,0.70525788993109,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,17,H,0,RIGHT,0.694719376973808,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,18,X,0,RIGHT,0.74259121005889,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,19,X,1,LEFT,1.01492324890569,1,15,29,2025-11-26 01:47:10
0144,M,25,1,2,20,X,1,LEFT,1.00521769898478,1,15,29,2025-11-26 01:47:10
0144,M,25,2,3,1,L,0,RIGHT,0.912752117961645,1,15,43,2025-11-26 01:48:17
0144,M,25,2,3,2,P,0,RIGHT,1.40055475593545,1,15,43,2025-11-26 01:48:17
0144,M,25,2,3,3,G,0,RIGHT,1.27665995096322,1,15,43,2025-11-26 01:48:17
0144,M,25,2,3,4,Q,0,,NaN,0,15,43,2025-11-26 01:48:17
0144,M,25,2,3,5,S,0,RIGHT,1.72762649110518,1,15,43,2025-11-26 01:48:17
0144,M,25,2,3,6,G,0,,NaN,0,15,43,2025-11-26 01:48:17
0144,M,25,2,3,7,S,1,RIGHT,0.769800761016086,0,15,43,2025-11-26 01:48:17
0144,M,25,2,3,8,J,0,RIGHT,0.913050767034292,1,15,43,2025-11-26 01:48:17
0144,M,25,2,3,9,K,0,RIGHT,1.23014732298907,1,15,43,2025-11-26 01:48:17
0144,M,25,2,3,10,M,0,RIGHT,0.852374295936897,1,15,43,2025-11-26 01:48:17
0144,M,25,2,3,11,K,1,LEFT,1.69912823790219,1,15,43,2025-11-26 01:48:17
0144,M,25,2,3,12,M,1,LEFT,1.49969035398681,1,15,43,2025-11-26 01:48:17
0144,M,25,2,3,13,G,0,RIGHT,1.40078995004296,1,15,43,2025-11-26 01:48:17
0144,M,25,2,3,14,V,0,RIGHT,1.51507749594748,1,15,43,2025-11-26 01:48:17
0144,M,25,2,3,15,B,0,RIGHT,1.35351330996491,1,15,43,2025-11-26 01:48:17
0144,M,25,2,3,16,X,0,RIGHT,1.11821364297066,1,15,43,2025-11-26 01:48:17
0144,M,25,2,3,17,S,0,RIGHT,0.861274098046124,1,15,43,2025-11-26 01:48:17
0144,M,25,2,3,18,M,0,RIGHT,0.810728973010555,1,15,43,2025-11-26 01:48:17
0144,M,25,2,3,19,N,0,RIGHT,0.658621868002228,1,15,43,2025-11-26 01:48:17
0144,M,25,2,3,20,M,1,RIGHT,0.924169364036061,0,15,43,2025-11-26 01:48:17
